T_s,below_radiative_floor,boundary_layer_depth,geostrophic_wind,ground_heat_flux,h_decoupling,h_energy_floor,h_max_energy_gradient,kh_surface,km_surface,max_negative_de_dz,max_shear,monin_obukhov_length,near_fold,net_radiation,pr_t_face_max,pr_t_face_min,pr_t_surface,radiative_equilibrium_temperature,ri_max,ri_min,sensible_heat_flux,storage,surface_delta,surface_e_xi,surface_wind_speed,t,theta_surface,u_star
263.0981279650276,false,149.0,8.0,13.177535580330867,150.0,112.0,2.0,0.039533653466469566,0.039533653466469566,0.002811664285215662,0.17839421344546116,-15.027937783274657,false,-26.677761788482655,1.0,1.0,1.0,256.3868557711529,3.791685523505079,0.07785360623575178,3.0527868022262536,-36.802510566587266,0.0066513533023736865,0.009879417804296953,0.3462009200083332,6720.0,263.22682788414903,0.0827242020251099
263.09510497022296,false,149.0,8.0,13.141259642675548,150.0,112.0,2.0,0.039621350189859225,0.039621350189859225,0.0028191566149745606,0.17859730294985224,-15.106122170478967,false,-26.665275704843566,1.0,1.0,1.0,256.3868557711529,3.771379450833863,0.07748987931146015,3.052265896515853,-36.75426945100326,0.006666567856572932,0.009924892760959848,0.34659228648800744,6750.0,263.2234981169267,0.08286270076471487
263.09208387997285,false,149.0,8.0,13.105006559674166,150.0,112.0,2.0,0.03970876290624686,0.03970876290624686,0.002826620055658466,0.17879950500438685,-15.184420218628567,false,-26.652797917702856,1.0,1.0,1.0,256.3868557711529,3.751110021468632,0.07712911197908916,3.0517203113552123,-36.70608416602181,0.006681732612510349,0.009970323321172724,0.3469819344122024,6780.0,263.2201714895248,0.0830006727874089
263.0890646096005,false,149.0,8.0,13.06877531520581,150.0,112.0,2.0,0.03979588826146402,0.03979588826146402,0.0028340543562975495,0.17900081480356492,-15.262829564053927,false,-26.640328076521598,1.0,1.0,1.0,256.3868557711529,3.730881141704027,0.0767712783146902,3.051149944192584,-36.65795344753482,0.006696846999378796,0.01001570673468692,0.3473698547794464,6810.0,263.2168479090604,0.08313811378123703
263.086047075129,false,149.0,8.0,13.032564901547856,150.0,112.0,2.0,0.0398827229979328,0.0398827229979328,0.0028414592892170992,0.17920122777059636,-15.341347838904568,false,-26.627865833700014,1.0,1.0,1.0,256.3868557711529,3.7106966115513655,0.07641635263695244,3.0505547073834176,-36.60987602786445,0.0067119104629917055,0.010061040289328574,0.3477560390334969,6840.0,263.21352728368703,0.08327501959060492
263.0830311932812,false,149.0,8.0,12.996374319374581,150.0,114.0,2.0,0.03996926395433625,0.03996926395433625,0.0028488346505625706,0.17940073955492786,-15.419972670363633,false,-26.615410844576104,1.0,1.0,1.0,256.3868557711529,3.690560124279936,0.0760643095103523,3.049934528153357,-36.56185063579733,0.006726922465725138,0.01010632131151809,0.3481404790589427,6870.0,263.21020952259437,0.08341138621524027
263.0800168814797,false,149.0,8.0,12.960202577756489,150.0,114.0,2.0,0.04005550806529136,0.04005550806529136,0.0028561802608185888,0.17959934602981517,-15.498701679781698,false,-26.60296276742514,1.0,1.0,1.0,256.3868557711529,3.670475266723439,0.07571512374761664,3.049289348574545,-36.513875996607084,0.006741882486460397,0.010151547166784404,0.34852316717688403,6900.0,263.2068945360087,0.08354720980916887
263.07700405784686,false,149.0,8.0,12.924048694162364,150.0,114.0,2.0,0.04014145236102741,0.04014145236102741,0.0028634959653092568,0.17979704328993953,-15.577532481915997,false,-26.590521263459664,1.0,1.0,1.0,256.3868557711529,3.6504455189474925,0.07536877041291432,3.048619125518616,-36.46595083210341,0.0067567900205276555,0.010196715260275359,0.3489040961406911,6930.0,263.20358223519247,0.0836824866797076
263.0739926412047,false,149.0,8.0,12.887911694456532,150.0,114.0,2.0,0.04022709396706592,0.04022709396706592,0.0028707816347300352,0.17999382764906818,-15.656462684027248,false,-26.578085996827895,1.0,1.0,1.0,256.3868557711529,3.6304742548304487,0.07502522482391788,3.0479238306350767,-36.41807386064935,0.006771644579649972,0.01024182303726227,0.34928325913183894,6960.0,263.2002725324446,0.08381721328647093
263.07098255107513,false,149.0,8.0,12.851790612901594,150.0,114.0,2.0,0.04031243010390542,0.04031243010390542,0.00287803716563087,0.1801896956377576,-15.735489885055403,false,-26.565656634614413,1.0,1.0,1.0,256.3868557711529,3.610564741969191,0.07468446255437804,3.0472034503116383,-36.37024379720437,0.006786445691888205,0.010286867983640117,0.3496606497558174,6990.0,263.19696534110034,0.08395138624039374
